StartDate,EndDate,ResponseType,IPAddress,Progress,DurationSeconds,Finished,RecordedDate,ResponseID,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,YearOfBirth,"

GenderCategory",Gender,IsEnglishFirstLanguage,Race,RaceOther,AbleToAnswerCountryOfResidence,CountryOfResidence,StateOfResidence,RoleAtBerkeley,IsTransferStudent,YearsAtBerkeley,DidEarnMoneyLastYear,EmploymentStatus,IncomeIn2020,HighestDegreeReceived,PoliticalAffiliation,ReligiousAffliation,ReligiousAffliationOther,ReligiousAffliationOther2,BookFormatPurchasedMostOften,FrequencySocialMediaAccess,FrequencySocialMediaPosting,TimeFC_FrequencySocialMediaPosting,TimeLC_FrequencySocialMediaPosting,TimePS_FrequencySocialMediaPosting,TimeCC_FrequencySocialMediaPosting,ClassLevel,GenderCGSurvey,RaceCGSurvey,HasServedInCG,HasServedInAnyOtherUniformedService,PlaceboPreTestColleagueAffinity,TimeFC_Intro,TimeLC_Intro,TimePS_Intro,TimeCC_Intro,TimeFC_Intro2,TimeLC_Intro2,TimePS_Intro2,TimeCC_Intro2,PracticeQCGComparison,TimeFC_PracticeQCGComparison,TimeLC_PracticeQCGComparison,TimePS_PracticeQCGComparison,TimeCC_PracticeQCGComparison,TreatmentQ1,TimeFC_TreatmentQ1,TimeLC_TreatmentQ1,TimePS_TreatmentQ1,TimeCC_TreatmentQ1,TreatmentQ2,TimeFC_TreatmentQ2,TimeLC_TreatmentQ2,TimePS_TreatmentQ2,TimeCC_TreatmentQ2,TreatmentQ3,TimeFC_TreatmentQ3,TimeLC_TreatmentQ3,TimePS_TreatmentQ3,TimeCC_TreatmentQ3,TreatmentQ4,TimeFC_TreatmentQ4,TimeLC_TreatmentQ4,TimePS_TreatmentQ4,TimeCC_TreatmentQ4,TreatmentQ5,TimeFC_TreatmentQ5,TimeLC_TreatmentQ5,TimePS_TreatmentQ5,TimeCC_TreatmentQ5,TreatmentQ6,TimeFC_TreatmentQ6,TimeLC_TreatmentQ6,TimePS_TreatmentQ6,TimeCC_TreatmentQ6,ControlQ1,TimeFC_ControlQ1,TimeLC_ControlQ1,TimePS_ControlQ1,TimeCC_ControlQ1,ControlQ2,TimeFC_ControlQ2,TimeLC_ControlQ2,TimePS_ControlQ2,TimeCC_ControlQ2,ControlQ3,TimeFC_ControlQ3,TimeLC_ControlQ3,TimePS_ControlQ3,TimeCC_ControlQ3,ControlQ4,TimeFC_ControlQ4,TimeLC_ControlQ4,TimePS_ControlQ4,TimeCC_ControlQ4,ControlQ5,TimeFC_ControlQ5,TimeLC_ControlQ5,TimePS_ControlQ5,TimeCC_ControlQ5,ControlQ6,TimeFC_ControlQ6,TimeLC_ControlQ6,TimePS_ControlQ6,TimeCC_ControlQ6,PlaceboPostTestColleagueAffinity,TimeFC_PlaceboPostTestColleagueAffinity,TimeLC_PlaceboPostTestColleagueAffinity,TimePS_PlaceboPostTestColleagueAffinity,TimeCC_PlaceboPostTestColleagueAffinity
4/7/2021 19:08,4/7/2021 20:20,IP Address,108.65.194.89,100,4291,TRUE,4/7/2021 20:20,R_3fpbhxfUMRSo5Ec,37.43710327,-121.895401,anonymous,EN,1994,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Other,,,Yes,Employed full time,"$100,000 - $149,999",Bachelor's degree,Democrat,Atheist or agnostic,,,I buy physical books,More than once a day,Less than Weekly,2.944,8.711,9.289,2,Grad/Post-Grad,Female,Asian,No,No,Like somewhat,1.281,14.156,21.492,9,3.564,31.622,57.013,9,0,2.979,93.993,94.677,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.127,31.429,38.592,6,0,0.756,68.755,70.645,35,0,0.566,30.322,31.016,13,0,0.728,34.506,36.776,8,0,2.846,53.52,65.193,29,0,0.59,41.522,43.126,13,Like somewhat,,,,
4/7/2021 19:37,4/7/2021 20:23,IP Address,76.20.0.221,100,2746,TRUE,4/7/2021 20:23,R_2Vq06kABR1SKjfw,38.40629578,-121.4286957,anonymous,EN,1999,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Student,"Less than $10,000",Some college,Democrat,Prefer not to say,,,I buy both,More than once a day,Daily,5.681,6.935,7.518,2,Jr/Sr,Female,Asian,No,No,Like somewhat,1.952,21.672,23.463,10,0,0,39.083,0,0,16.371,18.969,30.086,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42.131,42.131,43.75,1,0,39.665,40.839,56.814,3,0,11.226,12.399,13.394,2,0,32.079,33.049,34.716,2,0,10.421,10.421,11.609,1,0,11.457,19.037,19.89,4,Like somewhat,,,,
4/7/2021 19:10,4/7/2021 20:26,IP Address,135.180.2.91,100,4565,TRUE,4/7/2021 20:26,R_3HFF4yt5ytv7ApP,37.89219666,-122.2729034,anonymous,EN,1999,Cisgender Man,,No,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Student,"Less than $10,000",Some college,Socialist,Atheist or agnostic,,,I buy physical books,Daily,Less than Weekly,9.376,10.928,13.378,2,Jr/Sr,Male,White,No,No,Like somewhat,0.99,18.074,20.272,9,5.39,26.879,35.603,6,0,5.625,107.444,113.289,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.527,126.229,126.663,6,0,19.793,19.793,22.416,1,0,29.059,29.512,32.62,2,0,27.682,59.678,67.471,5,0,33.987,33.987,40.382,1,0,38.492,38.758,53.758,2,Like somewhat,0,0,12.151,0
4/7/2021 19:12,4/7/2021 20:27,IP Address,71.202.182.102,100,4470,TRUE,4/7/2021 20:27,R_1l0Ngpt00rlRSiP,37.87359619,-122.2570038,anonymous,EN,1993,Cisgender Woman,,No,Non-Hispanic White,,Yes,Portugal,,Other,,,Yes,Student,"Less than $10,000","Advanced degree (Master's, Doctorate)",Socialist,Roman Catholic,,,I buy physical books,More than once a day,Less than Weekly,10.694,33.112,36.715,5,Grad/Post-Grad,Female,White,No,No,Like somewhat,2.466,28.349,29.54,13,40.747,40.747,96.853,1,0,10.093,87.687,91.252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.897,32.92,34.526,3,0,2.871,33.746,36.336,7,0,2.819,22.957,24.358,7,0,6.082,20.817,23.524,2,0,0.856,43.504,44.956,8,0,9.951,91.747,94.81,6,Like somewhat,,,,
4/7/2021 19:41,4/7/2021 20:30,IP Address,24.7.114.35,100,2967,TRUE,4/7/2021 20:30,R_2VrUCDJl5Dfkr4a,37.92689514,-122.3312988,anonymous,EN,1999,Cisgender Woman,,No,Asian,,Yes,United States of America,California,Undergraduate Student,No,4th Year,No,Student,,No college,Prefer not to say,Buddhist,,,I buy ebooks,More than once a day,Less than Weekly,1.883,22.197,22.884,5,Jr/Sr,Female,Asian,No,No,Like somewhat,0.932,23.825,33.933,11,1.155,15.422,16.763,5,0,0.812,79.848,80.461,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.578,17.021,17.853,6,0,0.554,28.984,29.873,3,0,0.523,14.296,15.108,6,0,0.271,25.027,26.975,3,0,0.789,20.819,21.658,4,0,0.73,46.142,46.174,9,Like somewhat,,,,
4/7/2021 19:18,4/7/2021 20:31,IP Address,192.31.105.140,100,4366,TRUE,4/7/2021 20:31,R_3nUH4al4TFpQuME,37.89059448,-122.2935944,anonymous,EN,2002,Non-binary,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,1st Year,Yes,Student,"Less than $10,000",Some college,Other,Atheist or agnostic,,,I buy physical books,More than once a day,Less than Weekly,4.302,4.302,5.16,1,Fresh/Soph,Non-binary / third gender,White,No,No,Like a great deal,0.745,9.06,15.764,6,0,0,14.163,0,0,383.075,386.317,387.545,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15.517,15.517,16.835,1,0,22.231,22.231,23.669,1,0,38.18,38.18,39.676,1,0,15.359,15.359,16.428,1,0,30.289,30.773,32.109,2,0,10.824,10.824,12.814,1,Like a great deal,,,,
4/7/2021 19:36,4/7/2021 20:32,IP Address,98.201.162.76,100,3314,TRUE,4/7/2021 20:32,R_3PZ8uIJ4Xr4cZou,29.72279358,-95.42510223,anonymous,EN,1999,Cisgender Woman,,No,Asian,,Yes,United States of America,Texas,Undergraduate Student,No,4th Year,Yes,Student,"Less than $10,000",Bachelor's degree,Democrat,Atheist or agnostic,,,I buy ebooks,Less than Weekly,Less than Weekly,10.801,10.801,14.978,1,Jr/Sr,Female,Asian,No,No,Like a great deal,1.227,32.115,41.614,7,0,0,10.149,0,0,8.959,30.032,30.544,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.768,4.064,5.359,2,0,2.014,2.014,3.566,1,0,4.972,9.461,11.464,2,0,10.463,10.949,12.792,2,0,3.695,11.886,13.427,9,0,6.646,8.195,8.731,2,Like a great deal,,,,
4/7/2021 19:05,4/7/2021 20:33,IP Address,98.33.40.151,100,5259,TRUE,4/7/2021 20:33,R_2fcA5HpyT8mlkt2,37.95770264,-122.0756989,anonymous,EN,1994,Cisgender Woman,,Yes,Hispanic or Latino,,Yes,United States of America,California,Undergraduate Student,Yes,2nd Year,Yes,Student,"Less than $10,000",Some college,Democrat,Atheist or agnostic,,,I buy physical books,More than once a day,Less than Weekly,6.442,6.442,13.6,1,Jr/Sr,Female,"Hispanic, Latinex, or Spanish Origin",No,No,Like somewhat,2.719,16.101,17.27,12,0,0,15.162,0,0,41.113,42.081,43.704,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.059,10.059,21.13,1,0,22.186,28.684,30.686,8,0,17.805,20.477,22.701,5,0,11.652,14.742,16.634,4,0,35.999,36.634,38.444,2,0,30.573,63.251,70.059,4,Like somewhat,,,,
4/7/2021 19:25,4/7/2021 20:34,IP Address,135.180.42.168,100,4125,TRUE,4/7/2021 20:34,R_xhlaHtfwmzofog9,37.86369324,-122.276001,anonymous,EN,2000,Cisgender Man,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,3rd Year,Yes,Student,"Less than $10,000",Some college,Democrat,Atheist or agnostic,,,I buy physical books,More than once a day,Less than Weekly,4.899,4.899,5.858,1,Jr/Sr,Male,Asian,No,No,Like somewhat,0.997,15.3,15.9,15,0,0,11.191,0,0,7.435,40.219,73.131,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.716,6.102,9.322,2,0,14.988,14.988,16.623,1,0,7.909,26.375,35.879,5,0,24.254,71.969,72.958,3,0,4.951,13.276,15.054,2,0,7.202,8.24,9.698,4,Like somewhat,0,0,10.713,0
4/7/2021 19:33,4/7/2021 20:35,IP Address,68.3.173.98,100,3720,TRUE,4/7/2021 20:35,R_2viiF9oxS6MIqfE,33.52250671,-111.9077988,anonymous,EN,2002,Cisgender Man,,Yes,Non-Hispanic White,,Yes,United States of America,Arizona,Undergraduate Student,No,1st Year,Yes,Student,"Less than $10,000",No college,Democrat,Roman Catholic,,,I buy both,Daily,Less than Weekly,15.787,24.541,26.33,5,Fresh/Soph,Male,White,No,No,Like somewhat,3.893,18.435,19.759,11,0,0,70.728,0,0,44.066,53.859,64.268,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14.126,14.126,15.826,1,0,49.881,53.525,56.778,3,0,25.166,25.613,32.973,2,0,9.663,9.663,10.993,1,0,10.591,10.591,12.14,1,0,23.96,23.96,26.478,1,Like somewhat,,,,
4/7/2021 18:55,4/7/2021 20:36,IP Address,73.185.92.212,100,6037,TRUE,4/7/2021 20:36,R_31sbMJpEyZDk3qz,36.82719421,-119.6804962,anonymous,EN,2002,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,1st Year,No,Student,,No college,Independent,Other Christian:,Orthodox,,I buy physical books,More than once a day,Less than Weekly,55.027,58.09,59.051,3,Fresh/Soph,Female,White,No,No,Like somewhat,8.716,8.716,21.656,1,0,0,110.041,0,0,128.911,142.953,145.219,4,0,25.122,25.122,26.591,1,0,32.021,32.021,34.118,1,0,25.953,25.953,27.694,1,0,33.087,33.087,34.357,1,0,14.17,14.17,22.697,1,0,150.329,153.178,154.873,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
3/31/2021 20:34,3/31/2021 20:36,IP Address,99.145.22.236,1,114,FALSE,4/7/2021 20:36,R_2uNDfX03TfpgetG,,,anonymous,EN,1989,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,Tennessee,Other,,,Yes,Employed full time,"$10,000 - $19,999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2021 19:50,4/7/2021 20:36,IP Address,71.202.181.95,100,2794,TRUE,4/7/2021 20:36,R_1eLGDu6J98jbKJK,37.87359619,-122.2570038,anonymous,EN,2000,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,3rd Year,Yes,Unemployed looking for work,"Less than $10,000",Some college,Democrat,Atheist or agnostic,,,I buy both,More than once a day,Less than Weekly,3.863,6.729,9.741,3,Jr/Sr,Female,White,No,No,Neither like nor dislike,6.688,6.688,17.385,1,0,0,16.809,0,0,24.297,33.087,40.939,5,0,6.04,33.847,40.272,11,0,26.609,43.143,46.714,6,0,11.066,23.482,26.168,5,0,36.081,44.096,45.922,2,0,12.205,19.96,21.12,2,0,14.776,32.625,34.14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither like nor dislike,,,,
3/31/2021 20:31,3/31/2021 20:37,IP Address,73.10.250.70,16,326,FALSE,4/7/2021 20:37,R_2S6P4JimU0dD7Wo,,,anonymous,EN,1987,Cisgender Man,,Yes,Non-Hispanic White,,Yes,United States of America,New Jersey,Other,,,Yes,Employed full time,"$40,000 - $49,999",Some college,Republican,Other:,,,I buy both,Daily,Weekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2021 20:34,3/31/2021 20:37,IP Address,136.50.97.228,1,184,FALSE,4/7/2021 20:37,R_3nHM76YoUpTKhL8,,,anonymous,EN,1983,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,Texas,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2021 19:30,4/7/2021 20:37,IP Address,75.140.80.202,100,4031,TRUE,4/7/2021 20:37,R_1Q0FdJBlLs0f6RK,34.06480408,-118.0859985,anonymous,EN,1999,Cisgender Woman,,No,Asian,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Employed full time,"Less than $10,000",Bachelor's degree,Other,Other Christian:,Nondenominational,,I buy physical books,More than once a day,Less than Weekly,8.498,12.471,13.616,5,Grad/Post-Grad,Female,Asian,No,No,Neither like nor dislike,1.977,17.659,20.799,13,0,0,62.391,0,0,23.916,83.89,91.292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,93.481,98.979,107.459,3,0,17.202,20.136,20.747,4,0,31.469,43.433,45.018,2,0,17.827,26.854,28.925,3,0,12.073,23.969,25.433,2,0,15.244,16.192,17.596,2,Neither like nor dislike,,,,
4/7/2021 19:29,4/7/2021 20:37,IP Address,24.85.23.17,100,4078,TRUE,4/7/2021 20:37,R_1mt0rMBqsnKlNdy,49.11810303,-123.1175003,anonymous,EN,2002,Cisgender Woman,,Yes,Asian,,Yes,Canada,,Undergraduate Student,No,1st Year,Yes,Student,"Less than $10,000",Bachelor's degree,Prefer not to say,Prefer not to say,,,I buy physical books,More than once a day,Less than Weekly,6.272,6.272,7.624,1,Fresh/Soph,Female,Asian,No,No,Like a great deal,1.188,10.074,12.931,6,0,0,3.927,0,0,43.394,77.017,82.859,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19.133,22.508,24.728,2,0,0.81,56.874,59.509,2,0,16.584,19.075,19.722,3,0,53.065,53.065,54.875,1,0,19.361,19.361,21.462,1,0,11.199,30.814,35.579,2,Like a great deal,,,,
3/31/2021 20:33,3/31/2021 20:39,IP Address,172.92.67.157,13,342,FALSE,4/7/2021 20:39,R_rkeRfHCPIpOq5rz,,,anonymous,EN,1999,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,Washington,Other,,,No,Student,,Some college,Democrat,Atheist or agnostic,,,I buy ebooks,More than once a day,Weekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2021 18:51,4/7/2021 20:40,IP Address,73.70.39.218,100,6539,TRUE,4/7/2021 20:40,R_2AFH4QXSyzxHfn0,37.89379883,-122.530304,anonymous,EN,1999,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Student,"$20,000 - $29,999",Bachelor's degree,Prefer not to say,Prefer not to say,,,I buy both,More than once a day,Less than Weekly,6.119,6.119,6.993,1,Jr/Sr,Female,Asian,No,No,Like somewhat,1.8,20.26,21.1,15,0,0,191.323,0,0,72.341,73.302,74.698,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.169,11.219,13.508,4,0,3.334,9.482,11.391,4,0,6.887,10.119,11.19,5,0,2.69,7.368,12.411,8,0,4.6,8.971,62.902,6,0,6.43,11.485,12.679,8,Like somewhat,,,,
3/31/2021 20:31,3/31/2021 20:40,IP Address,68.225.41.49,0,560,FALSE,4/7/2021 20:40,R_1o5b5MBJggCz4mU,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2021 19:34,4/7/2021 20:42,IP Address,198.232.120.148,100,4078,TRUE,4/7/2021 20:42,R_2rVzBXEmEEYnyEN,40.44439697,-86.92559814,anonymous,EN,1999,Cisgender Woman,,Yes,Black or African American,,Yes,United States of America,California,Undergraduate Student,No,4th Year,Yes,Student,"Less than $10,000",Some college,Democrat,Atheist or agnostic,,,I don't purchase books,More than once a day,Less than Weekly,6.832,6.832,9.803,1,Jr/Sr,Female,Black or African American,No,No,Like somewhat,1.274,12.791,15.755,7,0,0,24.061,0,0,29.507,75.714,76.498,26,0,21.385,29.476,30.415,3,0,34.254,37.593,38.633,5,0,9.138,11.462,19.929,4,0,15.722,19.432,20.51,5,0,5.641,73.681,75.242,7,0,17.169,30.2,35.042,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/7/2021 19:31,4/7/2021 20:43,IP Address,73.189.109.66,100,4324,TRUE,4/7/2021 20:43,R_2zvGZSix6wk2Jgc,37.84869385,-122.2209015,anonymous,EN,1993,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,Yes,2nd Year,Yes,Student,"Less than $10,000",No college,Other,Atheist or agnostic,,,I buy both,More than once a day,Weekly,1.795,10.313,11.462,3,Jr/Sr,Female,White,No,No,Like somewhat,1.003,13.551,20.567,8,5.652,12.33,12.897,2,0,4.667,35.151,35.701,18,0,1.855,20.691,21.237,5,0,0.689,37.252,37.548,21,0,0.435,15.609,16.217,6,0,1.407,18.01,18.167,3,0,0.982,10.719,11.382,5,0,0.625,38.11,39.934,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,3.151,10.257,11.291,9
4/7/2021 18:40,4/7/2021 20:44,IP Address,67.170.236.10,100,7445,TRUE,4/7/2021 20:44,R_bK2ogSICVcDny5X,37.87359619,-122.2570038,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,3rd Year,No,Student,,No college,Democrat,Hindu,,,I don't purchase books,More than once a day,Less than Weekly,8.142,8.142,11.524,1,Jr/Sr,Female,Asian,No,No,Like a great deal,1.455,12.441,17.523,7,0,0,6.658,0,0,6.591,11.762,13.561,2,0,66.804,68.254,70.007,2,0,7.036,7.036,9.064,1,0,11.354,11.354,13.877,1,0,10.033,10.033,11.489,1,0,15.703,15.703,17.32,1,0,9.987,17.906,24.493,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/7/2021 18:52,4/7/2021 20:44,IP Address,38.126.71.46,100,6727,TRUE,4/7/2021 20:44,R_2zMedHLSd1Eod12,45.53309631,-122.7037048,anonymous,EN,1999,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,Oregon,Undergraduate Student,No,4th Year,Yes,Unemployed looking for work,"Less than $10,000",Some college,Socialist,Atheist or agnostic,,,I buy both,More than once a day,Less than Weekly,2.288,11.405,12.112,8,Grad/Post-Grad,Female,"White,Asian",No,No,Like a great deal,1.637,21.148,28.235,9,5.211,12.924,16.751,3,0,1.214,55.612,57.818,27,0,0.411,14.824,16.045,2,0,1.547,107.52,108.361,39,0,0.887,31.677,32.572,11,0,0.918,22.125,24.028,6,0,0.909,41.017,41.742,17,0,0.732,34.551,36.883,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/7/2021 19:52,4/7/2021 20:45,IP Address,107.77.212.116,100,3209,TRUE,4/7/2021 20:45,R_2DTUyo3ExqNp6SO,37.68730164,-121.8956985,anonymous,EN,1997,Cisgender Woman,,No,Asian,,Yes,United States of America,California,Graduate Student,,2nd Year,Yes,Employed full time,"$20,000 - $29,999","Advanced degree (Master's, Doctorate)",Prefer not to say,Atheist or agnostic,,,I buy physical books,More than once a day,Less than Weekly,11.186,14.338,16.22,4,Grad/Post-Grad,Female,Asian,No,No,Neither like nor dislike,1.157,15.77,17.135,11,0,0,3.375,0,0,35.638,53.618,54.942,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.511,1.511,2.295,1,0,1.722,1.722,2.4,1,0,2.131,2.469,3.387,2,0,16.748,17.052,18.14,2,0,1.674,2.056,3.169,2,0,1.367,2.368,3.051,2,Neither like nor dislike,,,,
4/7/2021 20:04,4/7/2021 20:47,IP Address,222.164.3.82,100,2574,TRUE,4/7/2021 20:47,R_3gLXrJcoBLNUOTe,1.302902222,103.8569946,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,Singapore,,Undergraduate Student,No,2nd Year,Yes,Student,"Less than $10,000",Bachelor's degree,Prefer not to say,Prefer not to say,,,I don't purchase books,More than once a day,Less than Weekly,10.263,12.502,13.607,3,Fresh/Soph,Female,Asian,No,No,Like somewhat,1.45,13.085,16.659,6,0,0,4.404,0,0,15.223,19.263,20.303,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18.948,19.96,21.345,3,0,13.264,14.8,16.233,3,0,27.925,27.925,29.379,1,0,8.784,10.681,12.232,4,0,9.173,10.194,11.728,3,0,5.045,7.117,7.6,2,Like somewhat,0,0,11.207,0
4/7/2021 19:55,4/7/2021 20:50,IP Address,75.82.28.94,100,3290,TRUE,4/7/2021 20:50,R_3kkeCMYSOWv977q,34.00849915,-117.8135986,anonymous,EN,1999,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,Yes,4th Year,Yes,Employed part time,"Less than $10,000",Some college,Democrat,Muslim,,,I buy physical books,More than once a day,Less than Weekly,5.731,11.138,11.734,6,Jr/Sr,Female,Asian,No,No,Like somewhat,1.583,22.352,23.029,15,7.383,7.383,14.286,1,0,3.416,22.739,23.478,2,0,12.748,44.813,45.392,4,0,14.527,36.972,37.559,9,0,28.479,32.315,33.072,4,0,10.192,30.639,32.268,7,0,85.874,101.288,102.247,7,0,7.823,25.429,26.008,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/7/2021 19:49,4/7/2021 20:53,IP Address,173.59.42.238,100,3861,TRUE,4/7/2021 20:53,R_390pHQ1Wly1O4sp,39.70069885,-75.74189758,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,Delaware,Undergraduate Student,No,2nd Year,Yes,Student,"Less than $10,000",No college,Democrat,Atheist or agnostic,,,I buy both,Daily,Less than Weekly,26.925,26.925,28.495,1,Fresh/Soph,Female,Asian,No,No,Like somewhat,1.858,18.5,24.969,7,0,0,52.547,0,0,51.113,65.106,65.614,4,0,35.804,41.09,42.349,7,0,10.344,10.344,14.006,1,0,23.555,23.555,43.586,1,0,17.522,17.522,20.446,1,0,21.512,27.758,30.471,6,0,8.975,10.192,10.618,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,13.714,13.714,14.181,1
4/7/2021 19:58,4/7/2021 20:55,IP Address,68.4.68.51,100,3397,TRUE,4/7/2021 20:55,R_2DOy7Z3scOAD0pa,33.73890686,-117.7480011,anonymous,EN,2002,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,1st Year,Yes,Student,"Less than $10,000",Some college,Socialist,Protestant,,,I buy physical books,More than once a day,Less than Weekly,6.343,6.343,10.455,1,Fresh/Soph,Female,Asian,No,No,Neither like nor dislike,1.113,14.63,15.447,14,0,0,23.971,0,0,14.189,18.487,18.803,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25.019,25.019,26.356,1,0,28.385,28.385,29.877,1,0,62.678,62.678,64.156,1,0,16.623,16.623,33.066,1,0,29.865,29.865,33.101,1,0,16.564,23.324,24.658,7,Neither like nor dislike,,,,
4/7/2021 19:51,4/7/2021 20:56,IP Address,98.35.173.142,100,3852,TRUE,4/7/2021 20:56,R_3MLoCu9ws3E6sYO,37.99690247,-122.2874985,anonymous,EN,1999,Cisgender Woman,,No,Asian,,No,,,Undergraduate Student,No,4th Year,No,Student,,Bachelor's degree,Prefer not to say,Atheist or agnostic,,,I buy physical books,Weekly,Less than Weekly,10.282,14.928,15.644,3,Jr/Sr,Female,Asian,No,No,Like somewhat,7.384,7.384,15.572,1,23.191,23.191,23.76,1,0,24.61,42.79,66.671,5,0,33.67,33.67,41.351,1,0,32.103,32.103,33.329,1,0,18.25,18.25,20.676,1,0,20.041,21.065,22.569,2,0,12.563,12.563,23.093,1,0,35.845,37.87,39.47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,0,0,13.874,0
4/7/2021 20:04,4/7/2021 20:56,IP Address,71.202.15.194,100,3142,TRUE,4/7/2021 20:56,R_1QyJ0pilsFJ0swl,37.87359619,-122.2570038,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,3rd Year,Yes,Student,"Less than $10,000",Some college,Democrat,Roman Catholic,,,I buy both,More than once a day,Less than Weekly,5.972,5.972,8.432,1,Jr/Sr,Female,Asian,No,No,Like somewhat,6.555,6.555,35.417,1,0,0,8.396,0,0,26.182,28.842,32.39,3,0,26.923,27.598,29.912,2,0,1.149,44.327,45.853,8,0,17.237,17.237,18.713,1,0,102.577,136.847,138.445,2,0,4.612,4.612,5.73,1,0,12.273,40.842,41.796,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
